statecountycode,state,county_name,year,state_code,county_code,median
KS2085,KS,Jackson County,2004-01-01,20,85,55800
KS2085,KS,Jackson County,2005-01-01,20,85,55800
KS2085,KS,Jackson County,2006-01-01,20,85,60400
KS2085,KS,Jackson County,2007-01-01,20,85,58600
KS2085,KS,Jackson County,2008-01-01,20,85,59200
KS2085,KS,Jackson County,2009-01-01,20,85,61300
KS2085,KS,Jackson County,2010-01-01,20,85,61500
KS2085,KS,Jackson County,2011-01-01,20,85,63300
KS2085,KS,Jackson County,2012-01-01,20,85,64200
KS2085,KS,Jackson County,2013-01-01,20,85,62100
KS2085,KS,Jackson County,2014-01-01,20,85,65400
KS2085,KS,Jackson County,2015-01-01,20,85,65600
KS2085,KS,Jackson County,2016-01-01,20,85,62600
KS2085,KS,Jackson County,2017-01-01,20,85,68300
KS2087,KS,Jefferson County,1999-01-01,20,87,46000
KS2087,KS,Jefferson County,2000-01-01,20,87,47600
KS2087,KS,Jefferson County,2001-01-01,20,87,50400
KS2087,KS,Jefferson County,2002-01-01,20,87,52100
KS2087,KS,Jefferson County,2003-01-01,20,87,52900
KS2087,KS,Jefferson County,2004-01-01,20,87,58200
KS2087,KS,Jefferson County,2005-01-01,20,87,58400
KS2087,KS,Jefferson County,2006-01-01,20,87,60400
KS2087,KS,Jefferson County,2007-01-01,20,87,58600
KS2087,KS,Jefferson County,2008-01-01,20,87,59200
KS2087,KS,Jefferson County,2009-01-01,20,87,61300
KS2087,KS,Jefferson County,2010-01-01,20,87,61500
KS2087,KS,Jefferson County,2011-01-01,20,87,63300
KS2087,KS,Jefferson County,2012-01-01,20,87,64200
KS2087,KS,Jefferson County,2013-01-01,20,87,62100
KS2087,KS,Jefferson County,2014-01-01,20,87,65400
KS2087,KS,Jefferson County,2015-01-01,20,87,65600
KS2087,KS,Jefferson County,2016-01-01,20,87,62600
KS2087,KS,Jefferson County,2017-01-01,20,87,68300
KS2089,KS,Jewell County,1999-01-01,20,89,31100
KS2089,KS,Jewell County,2000-01-01,20,89,32400
KS2089,KS,Jewell County,2001-01-01,20,89,33200
KS2089,KS,Jewell County,2002-01-01,20,89,33200
KS2089,KS,Jewell County,2003-01-01,20,89,39100
KS2089,KS,Jewell County,2004-01-01,20,89,41300
KS2089,KS,Jewell County,2005-01-01,20,89,42500
KS2089,KS,Jewell County,2006-01-01,20,89,44400
KS2089,KS,Jewell County,2007-01-01,20,89,42800
KS2089,KS,Jewell County,2008-01-01,20,89,44600
KS2089,KS,Jewell County,2009-01-01,20,89,46400
KS2089,KS,Jewell County,2010-01-01,20,89,47000
KS2089,KS,Jewell County,2011-01-01,20,89,51600
KS2089,KS,Jewell County,2012-01-01,20,89,52300
KS2089,KS,Jewell County,2013-01-01,20,89,50400
KS2089,KS,Jewell County,2014-01-01,20,89,52400
KS2089,KS,Jewell County,2015-01-01,20,89,49900
KS2089,KS,Jewell County,2016-01-01,20,89,53300
KS2089,KS,Jewell County,2017-01-01,20,89,53500
KS2091,KS,Johnson County,1999-01-01,20,91,54200
KS2091,KS,Johnson County,2000-01-01,20,91,57700
KS2091,KS,Johnson County,2001-01-01,20,91,62200
KS2091,KS,Johnson County,2002-01-01,20,91,64500
KS2091,KS,Johnson County,2003-01-01,20,91,66700
KS2091,KS,Johnson County,2004-01-01,20,91,68400
KS2091,KS,Johnson County,2005-01-01,20,91,68400
KS2091,KS,Johnson County,2006-01-01,20,91,67600
KS2091,KS,Johnson County,2007-01-01,20,91,65700
KS2091,KS,Johnson County,2008-01-01,20,91,67800
KS2091,KS,Johnson County,2009-01-01,20,91,70400
KS2091,KS,Johnson County,2010-01-01,20,91,70500
KS2091,KS,Johnson County,2011-01-01,20,91,72300
KS2091,KS,Johnson County,2012-01-01,20,91,73300
KS2091,KS,Johnson County,2013-01-01,20,91,71200
KS2091,KS,Johnson County,2014-01-01,20,91,69900
KS2091,KS,Johnson County,2015-01-01,20,91,73300
KS2091,KS,Johnson County,2016-01-01,20,91,72800
KS2091,KS,Johnson County,2017-01-01,20,91,74800
KS2093,KS,Kearny County,1999-01-01,20,93,42700
KS2093,KS,Kearny County,2000-01-01,20,93,43100
KS2093,KS,Kearny County,2001-01-01,20,93,43300
KS2093,KS,Kearny County,2002-01-01,20,93,43300
KS2093,KS,Kearny County,2003-01-01,20,93,46700
KS2093,KS,Kearny County,2004-01-01,20,93,50000
KS2093,KS,Kearny County,2005-01-01,20,93,50000
KS2093,KS,Kearny County,2006-01-01,20,93,52500
KS2093,KS,Kearny County,2007-01-01,20,93,50700
KS2093,KS,Kearny County,2008-01-01,20,93,53500
KS2093,KS,Kearny County,2009-01-01,20,93,54800
KS2093,KS,Kearny County,2010-01-01,20,93,55600
KS2093,KS,Kearny County,2011-01-01,20,93,46300
KS2093,KS,Kearny County,2012-01-01,20,93,46900
KS2093,KS,Kearny County,2013-01-01,20,93,53200
KS2093,KS,Kearny County,2014-01-01,20,93,58800
KS2093,KS,Kearny County,2015-01-01,20,93,53400
KS2093,KS,Kearny County,2016-01-01,20,93,62300
KS2093,KS,Kearny County,2017-01-01,20,93,64000
KS2095,KS,Kingman County,1999-01-01,20,95,38900
KS2095,KS,Kingman County,2000-01-01,20,95,42700
KS2095,KS,Kingman County,2001-01-01,20,95,43600
KS2095,KS,Kingman County,2002-01-01,20,95,43600
KS2095,KS,Kingman County,2003-01-01,20,95,47200
KS2095,KS,Kingman County,2004-01-01,20,95,49200
KS2095,KS,Kingman County,2005-01-01,20,95,50750
KS2095,KS,Kingman County,2006-01-01,20,95,53200
KS2095,KS,Kingman County,2007-01-01,20,95,51400
KS2095,KS,Kingman County,2008-01-01,20,95,53800
KS2095,KS,Kingman County,2009-01-01,20,95,55900
KS2095,KS,Kingman County,2010-01-01,20,95,56700
KS2095,KS,Kingman County,2011-01-01,20,95,58500
KS2095,KS,Kingman County,2012-01-01,20,95,59300
KS2095,KS,Kingman County,2013-01-01,20,95,58600
KS2095,KS,Kingman County,2014-01-01,20,95,57800
KS2095,KS,Kingman County,2015-01-01,20,95,61000
KS2095,KS,Kingman County,2016-01-01,20,95,59800
KS2095,KS,Kingman County,2017-01-01,20,95,63100
KS2097,KS,Kiowa County,1999-01-01,20,97,36900
KS2097,KS,Kiowa County,2000-01-01,20,97,37500
KS2097,KS,Kiowa County,2001-01-01,20,97,38800
KS2097,KS,Kiowa County,2002-01-01,20,97,38800
KS2097,KS,Kiowa County,2003-01-01,20,97,43100
KS2097,KS,Kiowa County,2004-01-01,20,97,47400
KS2097,KS,Kiowa County,2005-01-01,20,97,47400
KS2097,KS,Kiowa County,2006-01-01,20,97,49700
KS2097,KS,Kiowa County,2007-01-01,20,97,47700
KS2097,KS,Kiowa County,2008-01-01,20,97,49500
KS2097,KS,Kiowa County,2009-01-01,20,97,51300
KS2097,KS,Kiowa County,2010-01-01,20,97,52000
KS2097,KS,Kiowa County,2011-01-01,20,97,45800
KS2097,KS,Kiowa County,2012-01-01,20,97,46500
KS2097,KS,Kiowa County,2013-01-01,20,97,47000
KS2097,KS,Kiowa County,2014-01-01,20,97,48800
KS2097,KS,Kiowa County,2015-01-01,20,97,57000
KS2097,KS,Kiowa County,2016-01-01,20,97,59200
KS2097,KS,Kiowa County,2017-01-01,20,97,61500
KS2099,KS,Labette County,1999-01-01,20,99,38100
KS2099,KS,Labette County,2000-01-01,20,99,39300
KS2099,KS,Labette County,2001-01-01,20,99,40900
KS2099,KS,Labette County,2002-01-01,20,99,41200
KS2099,KS,Labette County,2003-01-01,20,99,38800
KS2099,KS,Labette County,2004-01-01,20,99,41000
KS2099,KS,Labette County,2005-01-01,20,99,42600
KS2099,KS,Labette County,2006-01-01,20,99,44500
KS2099,KS,Labette County,2007-01-01,20,99,42700
KS2099,KS,Labette County,2008-01-01,20,99,44600
KS2099,KS,Labette County,2009-01-01,20,99,47400
KS2099,KS,Labette County,2010-01-01,20,99,48600
KS2099,KS,Labette County,2011-01-01,20,99,50900
KS2099,KS,Labette County,2012-01-01,20,99,51600
KS2099,KS,Labette County,2013-01-01,20,99,52000
KS2099,KS,Labette County,2014-01-01,20,99,52300
KS2099,KS,Labette County,2015-01-01,20,99,51900
KS2099,KS,Labette County,2016-01-01,20,99,51200
KS2099,KS,Labette County,2017-01-01,20,99,51400
KS20101,KS,Lane County,1999-01-01,20,101,36800
KS20101,KS,Lane County,2000-01-01,20,101,39700
KS20101,KS,Lane County,2001-01-01,20,101,43000
KS20101,KS,Lane County,2002-01-01,20,101,43000
KS20101,KS,Lane County,2003-01-01,20,101,46300
KS20101,KS,Lane County,2004-01-01,20,101,46500
KS20101,KS,Lane County,2005-01-01,20,101,47400
KS20101,KS,Lane County,2006-01-01,20,101,50300
KS20101,KS,Lane County,2007-01-01,20,101,48400
KS20101,KS,Lane County,2008-01-01,20,101,50500
KS20101,KS,Lane County,2009-01-01,20,101,52500
KS20101,KS,Lane County,2010-01-01,20,101,53200
KS20101,KS,Lane County,2011-01-01,20,101,50700
KS20101,KS,Lane County,2012-01-01,20,101,51400
KS20101,KS,Lane County,2013-01-01,20,101,61400
KS20101,KS,Lane County,2014-01-01,20,101,62500
KS20101,KS,Lane County,2015-01-01,20,101,65400
KS20101,KS,Lane County,2016-01-01,20,101,66600
KS20101,KS,Lane County,2017-01-01,20,101,66800
KS20103,KS,Leavenworth County,1999-01-01,20,103,54200
KS20103,KS,Leavenworth County,2000-01-01,20,103,57700
KS20103,KS,Leavenworth County,2001-01-01,20,103,62200
KS20103,KS,Leavenworth County,2002-01-01,20,103,64500
KS20103,KS,Leavenworth County,2003-01-01,20,103,66700
KS20103,KS,Leavenworth County,2004-01-01,20,103,68400
KS20103,KS,Leavenworth County,2005-01-01,20,103,68400
KS20103,KS,Leavenworth County,2006-01-01,20,103,67600
KS20103,KS,Leavenworth County,2007-01-01,20,103,65700
KS20103,KS,Leavenworth County,2008-01-01,20,103,67800
KS20103,KS,Leavenworth County,2009-01-01,20,103,70400
KS20103,KS,Leavenworth County,2010-01-01,20,103,70500
KS20103,KS,Leavenworth County,2011-01-01,20,103,72300
KS20103,KS,Leavenworth County,2012-01-01,20,103,73300
KS20103,KS,Leavenworth County,2013-01-01,20,103,71200
KS20103,KS,Leavenworth County,2014-01-01,20,103,69900
KS20103,KS,Leavenworth County,2015-01-01,20,103,73300
KS20103,KS,Leavenworth County,2016-01-01,20,103,72800
KS20103,KS,Leavenworth County,2017-01-01,20,103,74800
KS20105,KS,Lincoln County,1999-01-01,20,105,34500
KS20105,KS,Lincoln County,2000-01-01,20,105,36000
KS20105,KS,Lincoln County,2001-01-01,20,105,37700
KS20105,KS,Lincoln County,2002-01-01,20,105,38400
KS20105,KS,Lincoln County,2003-01-01,20,105,39700
KS20105,KS,Lincoln County,2004-01-01,20,105,43500
KS20105,KS,Lincoln County,2005-01-01,20,105,43500
KS20105,KS,Lincoln County,2006-01-01,20,105,43700
KS20105,KS,Lincoln County,2007-01-01,20,105,42000
KS20105,KS,Lincoln County,2008-01-01,20,105,44100
KS20105,KS,Lincoln County,2009-01-01,20,105,45900
KS20105,KS,Lincoln County,2010-01-01,20,105,46500
KS20105,KS,Lincoln County,2011-01-01,20,105,55400
KS20105,KS,Lincoln County,2012-01-01,20,105,56100
KS20105,KS,Lincoln County,2013-01-01,20,105,53700
KS20105,KS,Lincoln County,2014-01-01,20,105,56700
KS20105,KS,Lincoln County,2015-01-01,20,105,55800
KS20105,KS,Lincoln County,2016-01-01,20,105,55600
KS20105,KS,Lincoln County,2017-01-01,20,105,58800
KS20107,KS,Linn County,1999-01-01,20,107,30100
KS20107,KS,Linn County,2000-01-01,20,107,31600
KS20107,KS,Linn County,2001-01-01,20,107,34100
KS20107,KS,Linn County,2002-01-01,20,107,34500
KS20107,KS,Linn County,2003-01-01,20,107,45900
KS20107,KS,Linn County,2004-01-01,20,107,49900
KS20107,KS,Linn County,2005-01-01,20,107,49900
KS20107,KS,Linn County,2006-01-01,20,107,67600
KS20107,KS,Linn County,2007-01-01,20,107,65700
KS20107,KS,Linn County,2008-01-01,20,107,67800
KS20107,KS,Linn County,2009-01-01,20,107,70400
KS20107,KS,Linn County,2010-01-01,20,107,70500
KS20107,KS,Linn County,2011-01-01,20,107,72300
KS20107,KS,Linn County,2012-01-01,20,107,73300
KS20107,KS,Linn County,2013-01-01,20,107,71200
KS20107,KS,Linn County,2014-01-01,20,107,69900
KS20107,KS,Linn County,2015-01-01,20,107,73300
KS20107,KS,Linn County,2016-01-01,20,107,72800
KS20107,KS,Linn County,2017-01-01,20,107,74800
KS20109,KS,Logan County,1999-01-01,20,109,37700
KS20109,KS,Logan County,2000-01-01,20,109,41200
KS20109,KS,Logan County,2001-01-01,20,109,44200
KS20109,KS,Logan County,2002-01-01,20,109,44400
KS20109,KS,Logan County,2003-01-01,20,109,42200
KS20109,KS,Logan County,2004-01-01,20,109,45400
KS20109,KS,Logan County,2005-01-01,20,109,45650
KS20109,KS,Logan County,2006-01-01,20,109,47600
KS20109,KS,Logan County,2007-01-01,20,109,46200
KS20109,KS,Logan County,2008-01-01,20,109,48000
KS20109,KS,Logan County,2009-01-01,20,109,50300
KS20109,KS,Logan County,2010-01-01,20,109,51000
KS20109,KS,Logan County,2011-01-01,20,109,51700
KS20109,KS,Logan County,2012-01-01,20,109,52400
KS20109,KS,Logan County,2013-01-01,20,109,60600
KS20109,KS,Logan County,2014-01-01,20,109,62700
KS20109,KS,Logan County,2015-01-01,20,109,66800
KS20109,KS,Logan County,2016-01-01,20,109,61000
KS20109,KS,Logan County,2017-01-01,20,109,66400
KS20111,KS,Lyon County,1999-01-01,20,111,38000
KS20111,KS,Lyon County,2000-01-01,20,111,41100
KS20111,KS,Lyon County,2001-01-01,20,111,43700
KS20111,KS,Lyon County,2002-01-01,20,111,44800
KS20111,KS,Lyon County,2003-01-01,20,111,45500
KS20111,KS,Lyon County,2004-01-01,20,111,47700
KS20111,KS,Lyon County,2005-01-01,20,111,48950
KS20111,KS,Lyon County,2006-01-01,20,111,51200
KS20111,KS,Lyon County,2007-01-01,20,111,49000
KS20111,KS,Lyon County,2008-01-01,20,111,51200
KS20111,KS,Lyon County,2009-01-01,20,111,53000
KS20111,KS,Lyon County,2010-01-01,20,111,52000
KS20111,KS,Lyon County,2011-01-01,20,111,49300
KS20111,KS,Lyon County,2012-01-01,20,111,50000
KS20111,KS,Lyon County,2013-01-01,20,111,51800
KS20111,KS,Lyon County,2014-01-01,20,111,52800
KS20111,KS,Lyon County,2015-01-01,20,111,54300
KS20111,KS,Lyon County,2016-01-01,20,111,52500
KS20111,KS,Lyon County,2017-01-01,20,111,53900
KS20113,KS,McPherson County,1999-01-01,20,113,45500
KS20113,KS,McPherson County,2000-01-01,20,113,48000
KS20113,KS,McPherson County,2001-01-01,20,113,52000
KS20113,KS,McPherson County,2002-01-01,20,113,53700
KS20113,KS,McPherson County,2003-01-01,20,113,50700
KS20113,KS,McPherson County,2004-01-01,20,113,53500
KS20113,KS,McPherson County,2005-01-01,20,113,54900
KS20113,KS,McPherson County,2006-01-01,20,113,57600
KS20113,KS,McPherson County,2007-01-01,20,113,55200
KS20113,KS,McPherson County,2008-01-01,20,113,57700
KS20113,KS,McPherson County,2009-01-01,20,113,61800
KS20113,KS,McPherson County,2010-01-01,20,113,62400
KS20113,KS,McPherson County,2011-01-01,20,113,67500
KS20113,KS,McPherson County,2012-01-01,20,113,68500
KS20113,KS,McPherson County,2013-01-01,20,113,72300
KS20113,KS,McPherson County,2014-01-01,20,113,71100
KS20113,KS,McPherson County,2015-01-01,20,113,72700
KS20113,KS,McPherson County,2016-01-01,20,113,69800
KS20113,KS,McPherson County,2017-01-01,20,113,70400
KS20115,KS,Marion County,1999-01-01,20,115,37500
KS20115,KS,Marion County,2000-01-01,20,115,39800
KS20115,KS,Marion County,2001-01-01,20,115,42400
KS20115,KS,Marion County,2002-01-01,20,115,42400
KS20115,KS,Marion County,2003-01-01,20,115,43600
KS20115,KS,Marion County,2004-01-01,20,115,47000
KS20115,KS,Marion County,2005-01-01,20,115,47250
KS20115,KS,Marion County,2006-01-01,20,115,49300
KS20115,KS,Marion County,2007-01-01,20,115,47300
KS20115,KS,Marion County,2008-01-01,20,115,49300
KS20115,KS,Marion County,2009-01-01,20,115,51900
KS20115,KS,Marion County,2010-01-01,20,115,52600
KS20115,KS,Marion County,2011-01-01,20,115,56800
KS20115,KS,Marion County,2012-01-01,20,115,57600
KS20115,KS,Marion County,2013-01-01,20,115,59400
KS20115,KS,Marion County,2014-01-01,20,115,58800
KS20115,KS,Marion County,2015-01-01,20,115,60900
KS20115,KS,Marion County,2016-01-01,20,115,58900
KS20115,KS,Marion County,2017-01-01,20,115,61000
KS20117,KS,Marshall County,1999-01-01,20,117,34900
KS20117,KS,Marshall County,2000-01-01,20,117,37700
KS20117,KS,Marshall County,2001-01-01,20,117,39800
KS20117,KS,Marshall County,2002-01-01,20,117,40000
KS20117,KS,Marshall County,2003-01-01,20,117,43600
KS20117,KS,Marshall County,2004-01-01,20,117,46300
KS20117,KS,Marshall County,2005-01-01,20,117,46300
KS20117,KS,Marshall County,2006-01-01,20,117,47600
KS20117,KS,Marshall County,2007-01-01,20,117,45900
KS20117,KS,Marshall County,2008-01-01,20,117,48000
KS20117,KS,Marshall County,2009-01-01,20,117,49800
KS20117,KS,Marshall County,2010-01-01,20,117,50500
KS20117,KS,Marshall County,2011-01-01,20,117,58400
KS20117,KS,Marshall County,2012-01-01,20,117,59200
KS20117,KS,Marshall County,2013-01-01,20,117,59800
KS20117,KS,Marshall County,2014-01-01,20,117,58400
KS20117,KS,Marshall County,2015-01-01,20,117,59900
KS20117,KS,Marshall County,2016-01-01,20,117,62200
KS20117,KS,Marshall County,2017-01-01,20,117,62600
KS20119,KS,Meade County,1999-01-01,20,119,39600
KS20119,KS,Meade County,2000-01-01,20,119,42300
KS20119,KS,Meade County,2001-01-01,20,119,46500
KS20119,KS,Meade County,2002-01-01,20,119,46800
KS20119,KS,Meade County,2003-01-01,20,119,44900
KS20119,KS,Meade County,2004-01-01,20,119,46900
KS20119,KS,Meade County,2005-01-01,20,119,47000
KS20119,KS,Meade County,2006-01-01,20,119,49000
KS20119,KS,Meade County,2007-01-01,20,119,47400
KS20119,KS,Meade County,2008-01-01,20,119,49900
KS20119,KS,Meade County,2009-01-01,20,119,52100
KS20119,KS,Meade County,2010-01-01,20,119,52800
KS20119,KS,Meade County,2011-01-01,20,119,54400
KS20119,KS,Meade County,2012-01-01,20,119,55100
KS20119,KS,Meade County,2013-01-01,20,119,56000
KS20119,KS,Meade County,2014-01-01,20,119,56300
KS20119,KS,Meade County,2015-01-01,20,119,57000
KS20119,KS,Meade County,2016-01-01,20,119,55500
KS20119,KS,Meade County,2017-01-01,20,119,56400
KS20121,KS,Miami County,1999-01-01,20,121,54200
KS20121,KS,Miami County,2000-01-01,20,121,57700
KS20121,KS,Miami County,2001-01-01,20,121,62200
KS20121,KS,Miami County,2002-01-01,20,121,64500
KS20121,KS,Miami County,2003-01-01,20,121,66700
KS20121,KS,Miami County,2004-01-01,20,121,68400
KS20121,KS,Miami County,2005-01-01,20,121,68400
KS20121,KS,Miami County,2006-01-01,20,121,67600
KS20121,KS,Miami County,2007-01-01,20,121,65700
KS20121,KS,Miami County,2008-01-01,20,121,67800
KS20121,KS,Miami County,2009-01-01,20,121,70400
KS20121,KS,Miami County,2010-01-01,20,121,70500
KS20121,KS,Miami County,2011-01-01,20,121,72300
KS20121,KS,Miami County,2012-01-01,20,121,73300
KS20121,KS,Miami County,2013-01-01,20,121,71200
KS20121,KS,Miami County,2014-01-01,20,121,69900
KS20121,KS,Miami County,2015-01-01,20,121,73300
KS20121,KS,Miami County,2016-01-01,20,121,72800
KS20121,KS,Miami County,2017-01-01,20,121,74800
KS20123,KS,Mitchell County,1999-01-01,20,123,39800
KS20123,KS,Mitchell County,2000-01-01,20,123,43700
KS20123,KS,Mitchell County,2001-01-01,20,123,46100
KS20123,KS,Mitchell County,2002-01-01,20,123,46100
KS20123,KS,Mitchell County,2003-01-01,20,123,44700
KS20123,KS,Mitchell County,2004-01-01,20,123,45900
KS20123,KS,Mitchell County,2005-01-01,20,123,47700
KS20123,KS,Mitchell County,2006-01-01,20,123,49700
KS20123,KS,Mitchell County,2007-01-01,20,123,48000
KS20123,KS,Mitchell County,2008-01-01,20,123,50100
KS20123,KS,Mitchell County,2009-01-01,20,123,52600
KS20123,KS,Mitchell County,2010-01-01,20,123,53400
KS20123,KS,Mitchell County,2011-01-01,20,123,57300
KS20123,KS,Mitchell County,2012-01-01,20,123,58000
KS20123,KS,Mitchell County,2013-01-01,20,123,57900
KS20123,KS,Mitchell County,2014-01-01,20,123,56400
KS20123,KS,Mitchell County,2015-01-01,20,123,59600
KS20123,KS,Mitchell County,2016-01-01,20,123,63100
KS20123,KS,Mitchell County,2017-01-01,20,123,60900
KS20125,KS,Montgomery County,1999-01-01,20,125,35700
KS20125,KS,Montgomery County,2000-01-01,20,125,38200
KS20125,KS,Montgomery County,2001-01-01,20,125,40500
KS20125,KS,Montgomery County,2002-01-01,20,125,40500
KS20125,KS,Montgomery County,2003-01-01,20,125,41100
KS20125,KS,Montgomery County,2004-01-01,20,125,42300
KS20125,KS,Montgomery County,2005-01-01,20,125,43700
KS20125,KS,Montgomery County,2006-01-01,20,125,45700
KS20125,KS,Montgomery County,2007-01-01,20,125,44100
KS20125,KS,Montgomery County,2008-01-01,20,125,46200
KS20125,KS,Montgomery County,2009-01-01,20,125,49300
KS20125,KS,Montgomery County,2010-01-01,20,125,50000
KS20125,KS,Montgomery County,2011-01-01,20,125,52800
KS20125,KS,Montgomery County,2012-01-01,20,125,53500
KS20125,KS,Montgomery County,2013-01-01,20,125,54500
KS20125,KS,Montgomery County,2014-01-01,20,125,55400
KS20125,KS,Montgomery County,2015-01-01,20,125,56300
KS20125,KS,Montgomery County,2016-01-01,20,125,54000
KS20125,KS,Montgomery County,2017-01-01,20,125,53700
KS20127,KS,Morris County,1999-01-01,20,127,37800
KS20127,KS,Morris County,2000-01-01,20,127,40500
KS20127,KS,Morris County,2001-01-01,20,127,42200
KS20127,KS,Morris County,2002-01-01,20,127,44100
KS20127,KS,Morris County,2003-01-01,20,127,43100
KS20127,KS,Morris County,2004-01-01,20,127,45500
KS20127,KS,Morris County,2005-01-01,20,127,45500
KS20127,KS,Morris County,2006-01-01,20,127,47500
KS20127,KS,Morris County,2007-01-01,20,127,45800
KS20127,KS,Morris County,2008-01-01,20,127,48000
KS20127,KS,Morris County,2009-01-01,20,127,49900
KS20127,KS,Morris County,2010-01-01,20,127,50500
KS20127,KS,Morris County,2011-01-01,20,127,53800
KS20127,KS,Morris County,2012-01-01,20,127,54600
KS20127,KS,Morris County,2013-01-01,20,127,57600
KS20127,KS,Morris County,2014-01-01,20,127,58100
KS20127,KS,Morris County,2015-01-01,20,127,60200
KS20127,KS,Morris County,2016-01-01,20,127,58700
KS20127,KS,Morris County,2017-01-01,20,127,60500
KS20129,KS,Morton County,1999-01-01,20,129,45600
KS20129,KS,Morton County,2000-01-01,20,129,47200
KS20129,KS,Morton County,2001-01-01,20,129,47900
KS20129,KS,Morton County,2002-01-01,20,129,52500
