County FIPS code,Size of adjusted gross income by county,Number of returns,Number of joint returns,Number with paid preparer's signature,Number of exemptions,Number of dependents,Adjusted gross income (AGI),Salaries and wages in AGI Number of returns,Salaries and wages in AGI Amount,Taxable interest Number of returns,Taxable interest Amount,Ordinary dividends Number of returns,Ordinary dividends Amount,Qualified dividends Number of returns,Qualified dividends Amount,Business or profession net income (less loss) Number of returns,Business or profession net income (less loss) Amount,Number of farm returns,Net capital gain (less loss) in AGI Number of returns,Net capital gain (less loss) in AGI Amount,Taxable individual retirement arrangement distributions Number of returns,Taxable individual retirement arrangement distributions Amount,Pensions and annuities in AGI Number of returns,Pensions and annuities in AGI Amount,Unemployment compensation Number of returns,Unemployment compensation Amount,Social Security benefits in AGI Number of returns,Social Security benefits in AGI Amount,Self-employment retirement plans Number of returns,Self-employment retirement plans Amount,Total itemized deductions Number of returns,Total itemized deductions Amount,State and local income taxes Number of returns,State and local income taxes Amount,State and local general sales taxes Number of returns,State and local general sales taxes Amount,Real estate taxes Number of returns,Real estate taxes Amount,Taxes paid Number of returns,Taxes paid Amount,Mortgage interest paid Number of returns,Mortgage interest paid Amount,Contributions Number of returns,Contributions Amount,Taxable income Number of returns,Taxable income Amount,Total tax credits Number of returns,Total tax credits Amount,Residential energy credit Number of returns,Residential energy credit Amount,Child tax credit Number of returns,Child tax credit Amount,Child and dependent care credit Number of returns,Child and dependent care credit Amount,Additional child tax credit Number of returns,Additional child tax credit Amount,Earned income credit Number of returns,Earned income credit Amount,Excess earned income credit (refundable) Number of returns,Excess earned income credit (refundable) Amount,Alternative minimum tax Number of returns,Alternative minimum tax Amount,Income tax Number of returns,Income tax Amount,Total tax liability Number of returns,Total tax liability Amount,Tax due at time of filing Number of returns,Tax due at time of filing Amount,Overpayments refunded  Number of returns,Overpayments refunded  Amount
9,"$100,000 under $200,000",72,61,58,168,35,11020,47,3791,67,580,34,98,31,47,25,813,36,31,716,0,0,20,547,0,0,28,444,0,0,44,1106,36,276,0,0,23,30,44,335,20,133,38,319,72,8978,27,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,1660,72,2005,52,756,20,260
9,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Bent County,1682,747,959,3514,1092,53760,1291,38539,622,1506,202,495,177,329,260,2121,212,214,1702,118,809,423,8906,91,677,209,1426,0,0,180,3046,129,422,43,27,147,147,179,640,113,695,129,445,1186,33796,487,526,95,64,269,327,55,19,312,429,448,1030,393,939,0,0,1009,4407,1141,5073,338,808,1258,3408
11,Under $1,48,26,36,89,0,-5305,0,0,25,97,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"$1 under $25,000",772,175,364,1319,427,10061,592,7404,181,215,50,96,45,38,116,430,53,70,186,29,100,140,1547,61,444,20,33,0,0,26,359,0,0,0,0,21,25,25,38,0,0,0,0,348,2127,95,38,0,0,28,12,28,9,194,228,323,767,287,709,0,0,285,188,385,351,98,90,645,1503
11,"$25,000 under $50,000",491,239,289,1134,375,17340,386,11983,183,364,55,56,46,38,59,374,59,48,367,42,254,150,3283,30,233,102,425,0,0,58,738,43,54,43,27,49,39,58,110,68,411,55,134,468,8488,206,184,45,27,129,120,0,0,118,201,125,263,106,230,0,0,362,797,394,930,108,129,376,1109
11,"$50,000 under $75,000",209,159,147,526,159,12715,174,8955,112,164,37,100,33,88,36,202,28,36,205,22,171,84,2306,0,0,56,491,0,0,33,586,29,64,0,0,23,26,33,101,0,0,20,41,208,8352,100,153,26,19,63,104,27,10,0,0,0,0,0,0,0,0,201,969,201,1030,55,103,152,475
11,"$75,000 under $100,000",89,81,62,268,93,7743,78,5561,61,113,32,74,27,36,25,428,21,23,140,25,284,25,818,0,0,31,477,0,0,29,539,25,77,0,0,23,23,29,119,22,169,25,84,89,5552,56,104,24,18,49,91,0,0,0,0,0,0,0,0,0,0,88,670,88,787,29,125,60,160
11,"$100,000 under $200,000",73,67,61,178,38,11206,61,4636,60,553,28,169,26,129,24,687,22,37,804,0,0,24,952,0,0,0,0,0,0,34,824,32,227,0,0,31,34,34,272,23,115,29,186,73,9277,30,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,1783,73,1975,48,361,25,161
11,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,Boulder County,144834,56126,69736,273263,77075,10757215,116908,7275509,68250,234688,48757,395009,44042,282366,30656,429018,926,42431,796105,14631,270704,23245,597348,9959,94469,14891,190741,2205,39606,61989,1768188,51147,323678,8511,9753,56320,179388,61724,533175,50810,665457,51209,235344,113412,7956060,51290,84126,9039,10294,18936,23260,6224,3019,12073,17098,15856,24751,12535,20587,6384,39574,102503,1528828,110889,1614790,32960,174249,104543,374822
13,Under $1,4354,966,2919,5543,1108,-302400,1309,31094,2026,14376,1932,11232,1722,7033,1417,-19666,82,2428,13071,259,5927,316,4111,76,841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,0,0,0,0,0,0,213,317,580,455,389,288,0,0,0,0,748,1507,343,465,1786,8205
13,"$1 under $25,000",49326,5310,20841,61719,13369,582924,37604,431355,13140,12584,9326,19322,8206,10791,8758,60068,143,7332,-532,2741,17360,4614,37780,3338,28753,1389,2553,108,700,5825,91304,1930,2166,2873,2069,4226,9772,5675,15486,3488,33593,3488,5077,24211,153677,7354,2942,242,100,1331,474,269,93,6657,8466,11812,18715,9503,15892,55,315,19058,13703,24661,23287,7057,4912,37798,57268
13,"$25,000 under $50,000",29833,7993,13609,54103,14266,1080210,24985,818789,10874,15230,6736,22128,5918,12577,5342,60677,150,5326,6411,2808,30277,4652,79518,2759,27926,3837,24543,184,1369,9164,154839,6275,9655,2360,2121,7875,16743,9102,30509,7200,69410,6678,11713,28265,587480,11300,9600,1167,884,5190,4695,933,478,4306,7175,3464,5581,2643,4407,0,0,23842,64171,25315,75563,5722,9031,23792,52978
13,"$50,000 under $75,000",18169,8361,9106,36291,9504,1120844,15114,807771,9879,16649,6360,26457,5682,15295,3908,51661,118,5225,8909,2574,36245,4175,109437,1405,14039,3241,43746,217,2158,10372,197536,8622,19833,1442,1756,9458,21922,10336,45969,8664,91203,8333,17261,17955,726311,8089,10714,1599,1413,4139,6105,916,443,728,901,0,0,0,0,20,21,17011,94762,17380,104933,4718,11014,13318,38072
13,"$75,000 under $100,000",12831,8435,6335,29930,8607,1113822,10899,805557,8194,15390,5598,23869,5035,14846,3172,45234,108,4692,14534,2024,37058,3103,102274,968,9536,2379,40666,226,2625,9292,203599,8302,26575,821,1292,8689,22463,9286,53014,8043,96949,7779,19836,12756,770265,6819,10501,1502,1509,3693,6004,983,499,114,169,0,0,0,0,55,102,12526,106942,12628,115981,3534,11078,9238,33829
13,"$100,000 under $200,000",21601,17514,10818,59505,20331,2971014,19354,2248003,16264,39575,12221,71188,11272,47675,5595,111484,178,10925,56429,3089,80210,4839,192446,1190,11265,3033,57686,679,10769,18833,512742,17883,96980,704,1583,17960,59660,18824,165255,16491,230821,16949,58935,21533,2216547,12689,17333,3237,3956,4583,5982,2286,1106,55,70,0,0,0,0,727,1871,21386,383221,21466,403825,7483,35907,14043,71381
13,"$200,000 or more",8720,7547,6108,26172,9890,4190801,7643,2132940,7873,120884,6584,220813,6207,174149,2464,119560,147,6503,697283,1136,63627,1546,71782,223,2109,1012,21547,791,21985,8503,608168,8135,168469,311,932,8112,48828,8501,222942,6924,143481,7982,122522,8692,3501780,5018,33026,1292,2432,0,0,837,400,0,0,0,0,0,0,5527,37265,8680,866029,8691,889694,4103,101842,4568,113089
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,Broomfield County,46282,20554,20675,92304,27991,3129576,40108,2506138,20314,38238,11776,40141,10367,26495,7501,82942,103,9746,75995,4541,72509,8191,178610,4102,39918,4433,52835,287,4403,21607,493282,18759,85575,2230,2786,19951,50362,21537,146301,19104,225219,18103,55469,38808,2202966,17492,23376,2801,2433,8364,11337,2577,1290,3160,4104,4318,7387,3531,6207,1327,6227,35724,379318,37515,396523,9747,39066,34980,99941
14,Under $1,672,195,407,1001,246,-37607,241,7548,271,1213,225,1015,197,755,190,-2894,0,307,1888,57,624,50,461,30,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,70,79,66,54,37,0,0,0,0,86,189,41,69,306,1269
14,"$1 under $25,000",13462,1504,5378,15323,3122,161973,10587,122803,3181,2607,1771,3366,1519,1996,1775,10232,37,1366,-797,851,5464,1622,13037,1119,10151,491,865,28,145,1449,22148,544,528,733,398,1144,2301,1416,3451,955,8630,953,1496,7020,44333,2015,882,59,22,346,131,95,38,1521,1805,2873,5267,2414,4526,0,0,5682,3892,6876,5727,1660,935,10682,16057
14,"$25,000 under $50,000",9614,2546,4150,17011,4659,353050,8414,283149,3140,3166,1594,3392,1378,1810,1326,11748,0,1231,276,859,8590,1621,25574,1060,11098,1251,8055,0,0,2994,46358,2192,3111,648,612,2560,4685,2969,9072,2441,22235,2238,3925,9310,197024,3752,3532,339,231,1867,1823,362,189,1262,1788,1366,2054,1063,1644,0,0,7962,21389,8362,23857,1594,2214,7966,17732
14,"$50,000 under $75,000",7224,3617,3290,15536,4607,448076,6507,362247,3429,3577,1714,4238,1495,2427,1213,11224,29,1326,894,873,11244,1528,32707,736,7749,1023,13960,29,263,4190,74347,3710,8212,364,509,3813,7244,4182,17124,3737,37469,3342,6596,7183,290073,3310,4994,586,471,2012,3138,404,194,287,369,0,0,0,0,0,0,6848,36998,6937,39370,1577,3111,5618,15652
14,"$75,000 under $100,000",5488,4004,2466,14071,4543,476175,5044,392600,3166,2923,1823,3784,1587,2195,1011,9355,0,1374,1073,703,12444,1248,33068,502,4896,731,12216,38,371,4072,81453,3766,11810,234,516,3846,8032,4071,21664,3763,41362,3411,7739,5477,328929,3021,5247,610,499,1949,3294,489,262,51,72,0,0,0,0,35,53,5430,44194,5450,46414,1228,3041,4253,14157
14,"$100,000 under $200,000",7994,7022,3830,23548,8497,1072600,7585,899419,5529,7044,3429,9395,3068,6180,1604,23958,37,2948,7711,973,23854,1773,58136,578,4999,791,14726,102,1109,7106,179564,6816,35192,201,586,6861,19185,7103,57955,6637,86559,6473,20529,7991,797517,4513,6521,1001,953,2190,2951,1027,506,0,0,0,0,0,0,156,276,7978,135093,7980,140101,2727,11191,5258,22574
14,"$200,000 or more",1828,1666,1154,5814,2317,655309,1730,438372,1598,17708,1220,14951,1123,11132,382,19319,0,1194,64950,225,10289,349,15627,77,685,146,3013,90,2515,1796,89412,1731,26722,50,165,1727,8915,1796,37035,1571,28964,1686,15184,1827,545090,881,2200,206,257,0,0,200,101,0,0,0,0,0,0,1136,5898,1824,137752,1824,140865,920,18505,897,12500
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,Chaffee County,8182,3962,4583,15186,3362,356351,5922,212805,4052,10652,2395,11951,2127,7793,1836,13198,185,1979,16302,1167,20211,2178,60235,542,4165,1428,15275,40,480,2758,61141,1986,6903,664,568,2558,4264,2745,12651,2150,22629,2181,8975,6031,234556,2361,2723,386,484,994,1202,192,80,775,950,1371,2285,1069,1892,84,466,5398,34602,6014,37587,1764,4616,5930,14336
15,Under $1,261,119,213,418,48,-22882,68,1402,162,691,99,381,82,141,111,-830,24,125,551,29,264,44,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,0,0,0,0,0,0,41,49,0,0,108,306
15,"$1 under $25,000",3257,724,1569,4506,858,39723,2267,25620,1093,1515,628,1376,532,686,676,4122,32,483,-92,286,1590,545,5403,272,1842,141,180,20,174,422,6806,130,114,257,130,361,502,414,838,257,2147,286,495,1457,8441,324,100,0,0,66,25,0,0,428,488,992,1660,800,1430,0,0,1246,778,1666,1480,460,281,2511,4027
15,"$25,000 under $50,000",2033,982,1087,4010,986,73625,1570,48439,939,1669,543,1491,474,818,436,3792,37,412,300,280,2658,530,11436,162,1392,452,2393,0,0,617,10942,397,587,189,136,560,653,613,1504,480,4215,444,1010,1954,36589,783,633,111,78,399,372,60,18,294,395,357,595,269,462,0,0,1626,3714,1746,4506,413,534,1595,3774
15,"$50,000 under $75,000",1165,854,731,2707,678,71845,883,43179,700,1361,377,1454,342,804,264,1594,50,318,985,208,2855,439,13810,60,573,348,4029,0,0,636,11970,506,1096,115,112,589,801,635,2164,511,5287,481,1379,1158,44280,542,745,107,129,285,445,63,27,53,67,0,0,0,0,0,0,1082,5127,1113,5535,342,562,817,2124
15,"$75,000 under $100,000",685,588,444,1643,366,59115,533,33381,494,1400,288,1128,268,641,149,1198,0,225,1797,157,3358,268,10003,48,358,221,3630,0,0,445,9518,376,1161,56,79,425,698,445,2099,384,4056,377,1299,682,40891,326,476,83,94,157,246,37,21,0,0,0,0,0,0,0,0,666,5209,671,5557,215,577,460,1362
15,"$100,000 under $200,000",638,571,424,1540,331,83514,493,40512,530,2009,351,2699,331,1789,159,2821,42,315,2871,173,6510,294,15501,0,0,219,4128,20,306,504,13522,462,2139,47,111,494,1072,504,3535,424,5141,467,2245,637,62751,310,402,85,183,87,114,32,14,0,0,0,0,0,0,0,0,635,10318,634,10837,265,1359,367,1630
15,"$200,000 or more",143,124,115,362,95,51411,108,20272,134,2007,109,3422,98,2914,41,501,0,101,9890,34,2976,58,3521,0,0,47,915,0,0,134,8383,115,1806,0,0,129,538,134,2511,94,1783,126,2547,143,41604,76,367,0,0,0,0,0,0,0,0,0,0,0,0,84,466,143,9456,143,9623,69,1303,72,1113
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,Cheyenne County,841,386,665,1682,505,33802,629,23579,405,1177,165,658,142,532,217,1887,222,163,1157,80,705,133,2115,20,198,98,1044,0,0,164,3569,112,543,41,17,94,80,161,681,74,478,119,999,625,24946,254,311,34,31,139,194,24,16,106,151,129,280,105,227,0,0,545,3848,625,4728,259,1768,534,1651
17,Under $1,42,22,41,87,23,-4784,0,0,0,0,0,0,0,0,0,0,32,0,0,24,80,0,0,20,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"$1 under $25,000",315,64,230,436,119,3810,235,3408,126,206,54,64,44,36,79,289,53,51,208,0,0,47,295,0,0,0,0,0,0,27,367,0,0,0,0,0,0,25,33,0,0,0,0,150,889,36,10,0,0,0,0,0,0,54,80,81,200,70,166,0,0,125,91,188,255,71,111,240,457
17,"$25,000 under $50,000",214,94,177,457,143,7948,169,5391,96,157,39,35,32,22,58,337,45,33,208,36,228,36,509,0,0,41,268,0,0,47,873,35,64,41,17,39,37,46,87,42,235,47,201,206,4015,97,85,0,0,73,64,24,16,52,71,48,80,35,61,0,0,161,404,175,558,64,169,148,375
17,"$50,000 under $75,000",133,92,102,328,97,8159,111,5802,79,67,41,49,37,38,51,478,37,26,102,0,0,28,719,0,0,35,377,0,0,30,599,43,113,0,0,31,22,30,76,0,0,36,199,132,5306,57,95,34,31,35,66,0,0,0,0,0,0,0,0,0,0,124,628,125,764,44,199,89,236
17,"$75,000 under $100,000",59,52,50,158,47,5096,56,3730,39,142,0,0,0,0,0,0,23,21,166,20,397,22,592,0,0,0,0,0,0,20,290,0,0,0,0,0,0,20,79,32,243,0,0,59,3800,26,54,0,0,31,64,0,0,0,0,0,0,0,0,0,0,58,484,59,542,32,132,27,77
17,"$100,000 under $200,000",78,62,65,216,76,13573,58,5248,65,605,31,510,29,436,29,783,32,32,473,0,0,0,0,0,0,22,399,0,0,40,1440,34,366,0,0,24,21,40,406,0,0,36,599,78,10936,38,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,2241,78,2609,48,1157,30,506
17,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Clear Creek County,4508,1892,2501,8098,1860,283059,3661,201999,1984,3907,1177,6381,1047,4283,943,9948,0,1006,8761,481,9209,902,21621,381,3510,592,6909,53,686,2047,47771,1721,8318,257,222,1918,4530,2041,13792,1734,21345,1653,4221,3611,201419,1315,2145,313,304,547,677,121,65,254,315,532,772,423,656,127,594,3389,35708,3614,38072,973,3700,3304,10192
19,Under $1,156,49,115,250,67,-7283,52,1035,67,64,44,75,37,51,50,-1313,0,70,-133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,27,21,21,0,0,0,0,0,0,0,0,56,320
19,"$1 under $25,000",1364,161,693,1684,306,16651,1023,12012,322,303,193,388,157,213,240,1721,0,142,-88,92,590,165,1313,122,881,56,104,0,0,199,2894,103,109,78,28,165,292,194,459,138,1280,128,132,672,4272,130,50,0,0,38,13,0,0,153,188,405,586,324,502,0,0,581,404,759,689,179,132,1076,1592
19,"$25,000 under $50,000",1004,288,528,1648,353,36731,842,27740,364,622,182,476,164,297,174,1803,0,158,193,102,1099,183,3440,121,1216,152,838,0,0,363,5996,252,396,87,73,329,550,362,1103,294,2955,257,430,963,20261,290,264,63,37,141,139,0,0,81,105,102,159,78,133,0,0,865,2291,895,2620,184,330,808,1836
19,"$50,000 under $75,000",709,373,418,1448,362,44119,600,31691,352,498,203,641,178,418,161,1606,0,156,547,89,1166,174,4916,51,538,153,1873,0,0,412,7492,356,784,65,73,391,723,412,1650,361,3771,328,577,704,28628,287,404,63,62,154,241,39,19,20,22,0,0,0,0,0,0,681,3689,692,3979,176,379,530,1444
19,"$75,000 under $100,000",481,346,276,1078,251,41493,428,30571,284,405,171,677,150,425,113,1353,0,135,2409,74,1305,160,4260,45,446,102,1567,0,0,348,7314,320,1003,0,0,332,666,348,1821,302,3419,293,626,479,28968,216,307,59,53,110,167,29,18,0,0,0,0,0,0,0,0,475,4032,479,4331,127,380,353,1167
19,"$100,000 under $200,000",616,520,343,1503,367,82643,561,60681,445,787,266,1908,248,1374,160,3282,0,237,1914,104,3177,181,6231,42,429,108,2062,53,686,552,14472,523,2783,27,48,534,1371,552,4474,492,6941,486,1340,615,61987,307,460,128,152,104,117,53,28,0,0,0,0,0,0,0,0,610,10579,612,11173,231,1034,381,2182
19,"$200,000 or more",178,155,128,487,154,68705,155,38269,150,1228,118,2216,113,1505,45,1496,0,108,3919,20,1872,39,1461,0,0,21,465,0,0,173,9603,167,3243,0,0,167,928,173,4285,147,2979,161,1116,178,57303,85,660,0,0,0,0,0,0,0,0,0,0,0,0,127,594,177,14713,177,15280,76,1445,100,1651
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,Conejos County,3053,1451,1764,6858,2474,97264,2429,73936,1232,1603,253,780,200,648,653,4899,383,254,2207,158,1437,528,11262,314,2065,273,2184,0,0,516,9403,391,971,110,61,439,470,516,1649,360,2527,434,2408,1994,51578,931,1106,130,115,557,728,63,24,645,954,931,2155,795,1853,0,0,1609,5949,1964,6915,471,1103,2451,6623
21,Under $1,79,48,58,153,28,-2835,0,0,46,49,0,0,0,0,30,-6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,53
21,"$1 under $25,000",1514,426,810,2664,862,18908,1165,13895,405,290,82,82,63,37,298,1895,136,85,271,48,278,201,2080,161,943,29,36,0,0,75,945,30,17,36,12,59,65,75,110,40,258,54,142,585,3437,182,65,0,0,62,25,24,8,377,465,664,1625,582,1417,0,0,464,302,732,657,173,87,1266,2937
21,"$25,000 under $50,000",849,454,503,2160,846,31064,737,24876,386,334,73,72,51,41,163,1202,113,69,295,50,396,153,3372,102,764,121,536,0,0,152,2254,99,137,49,25,125,112,152,304,106,689,120,558,800,14588,418,378,61,38,263,257,0,0,221,401,267,530,213,436,0,0,589,1361,662,1635,123,198,717,2237
21,"$50,000 under $75,000",352,286,220,1072,425,21518,314,17422,194,292,39,110,32,89,81,354,56,38,219,24,170,88,2488,51,358,65,679,0,0,138,2326,126,246,25,24,121,116,138,410,107,662,121,635,351,12980,203,368,34,26,152,274,39,16,47,88,0,0,0,0,0,0,309,1344,320,1463,80,165,272,811
21,"$75,000 under $100,000",144,131,96,450,175,12463,116,8629,102,233,24,183,21,166,39,253,24,26,462,36,593,45,1491,0,0,37,591,0,0,66,1378,59,172,0,0,60,56,66,255,46,294,60,384,143,8559,74,153,35,51,55,119,0,0,0,0,0,0,0,0,0,0,135,1005,136,1075,51,160,91,253
21,"$100,000 under $200,000",115,106,77,359,138,16146,97,9114,99,405,35,333,33,315,42,1201,25,36,960,0,0,41,1831,0,0,21,342,0,0,85,2500,77,399,0,0,74,121,85,570,61,624,79,689,115,12014,54,142,0,0,25,53,0,0,0,0,0,0,0,0,0,0,112,1937,114,2085,44,493,70,332
21,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Costilla County,1366,582,731,2762,828,39739,1020,28514,495,431,135,407,111,274,259,1292,127,138,276,106,1587,332,6807,160,1503,178,1303,0,0,183,3368,134,425,43,35,168,219,181,734,132,1187,134,320,845,22501,387,364,80,73,205,212,0,0,242,290,423,828,365,708,0,0,681,3016,808,3377,210,450,1063,2560
23,Under $1,54,24,34,92,0,-2375,0,0,0,0,0,0,0,0,23,-107,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"$1 under $25,000",735,203,376,1283,387,9085,547,6462,203,194,56,113,43,67,118,631,47,62,16,37,216,135,1297,93,771,22,17,0,0,30,545,0,0,0,0,24,29,29,49,20,221,21,33,278,1530,99,34,0,0,41,14,0,0,165,190,335,680,296,593,0,0,203,126,307,287,69,43,632,1357
23,"$25,000 under $50,000",322,146,169,731,253,11507,260,7976,131,89,53,181,43,120,56,455,29,47,89,48,423,80,1675,42,518,88,428,0,0,50,806,48,53,43,35,46,50,49,110,32,249,36,64,312,5545,169,143,47,31,99,91,0,0,77,100,88,148,69,115,0,0,235,512,257,605,63,95,255,661
23,"$50,000 under $75,000",157,125,89,421,136,9453,129,6613,82,48,0,0,0,0,36,130,28,0,0,0,0,67,1847,25,214,41,417,0,0,41,637,31,59,0,0,39,33,41,119,35,252,29,58,157,6017,74,120,33,42,65,107,0,0,0,0,0,0,0,0,0,0,145,677,146,711,46,66,111,246
23,"$75,000 under $100,000",52,44,36,126,29,4492,42,2730,42,67,26,113,25,87,26,183,0,29,171,21,948,26,815,0,0,27,441,0,0,29,587,27,97,0,0,27,43,29,154,20,184,21,82,52,3174,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,423,52,452,32,246,37,103
23,"$100,000 under $200,000",46,40,27,109,23,7577,42,4733,37,33,0,0,0,0,0,0,0,0,0,0,0,24,1173,0,0,0,0,0,0,33,793,28,216,0,0,32,64,33,302,25,281,27,83,46,6235,22,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1278,46,1322,0,0,28,193
23,"$200,000 or more",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,Crowley County,1157,538,649,2471,789,54884,892,27295,380,785,141,256,118,181,196,833,168,134,1246,89,1060,261,5203,95,779,139,1095,0,0,173,3157,125,347,36,17,139,101,169,517,118,801,122,581,752,38992,293,297,42,28,156,173,21,8,232,304,336,796,306,721,0,0,623,8952,726,2957,195,576,889,20473
25,Under $1,46,0,33,65,0,-1388,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"$1 under $25,000",539,182,300,1026,352,6613,407,4870,149,165,49,65,40,28,109,329,55,54,313,39,228,93,941,45,388,0,0,0,0,31,416,0,0,0,0,21,15,30,45,0,0,21,50,197,1043,55,15,0,0,0,0,0,0,143,160,247,598,228,540,0,0,150,95,231,217,54,33,461,1127
25,"$25,000 under $50,000",327,161,180,773,281,11804,275,8974,107,109,29,32,20,22,44,285,40,24,118,24,225,79,1522,50,391,81,335,0,0,51,916,42,55,36,17,38,28,50,97,52,342,31,113,311,5801,139,117,0,0,102,80,21,8,89,144,89,198,78,181,0,0,236,586,258,662,60,88,265,811
25,"$50,000 under $75,000",144,113,76,349,83,8799,123,6277,72,213,35,46,31,32,21,124,46,29,95,26,607,56,1548,0,0,33,432,0,0,37,598,33,80,0,0,33,24,37,114,27,150,28,131,143,5766,57,97,42,28,31,57,0,0,0,0,0,0,0,0,0,0,138,673,140,721,61,179,100,309
25,"$75,000 under $100,000",61,52,38,164,51,5279,54,4095,29,99,28,113,27,99,22,95,0,27,720,0,0,33,1192,0,0,25,328,0,0,29,580,28,93,0,0,27,18,29,117,39,309,42,287,61,3748,42,68,0,0,23,36,0,0,0,0,0,0,0,0,0,0,59,475,59,511,0,0,63,18226
25,"$100,000 under $200,000",40,30,22,94,22,23777,33,3079,23,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,647,22,119,0,0,20,16,23,144,0,0,0,0,40,22634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7123,38,846,20,276,0,0
