CBSACODE,CBSATITLE,CBSASTATUS,agi_stub,N1,MARS2,PREP,N2,NUMDEP,A00100,N00200,A00200,N00300,A00300,N00600,A00600,N00650,A00650,N00900,A00900,SCHF,N01000,A01000,N01400,A01400,N01700,A01700,N02300,A02300,N02500,A02500,N03300,A03300,N04470,A04470,N18425,A18425,N18450,A18450,N18500,A18500,N18300,A18300,N19300,A19300,N19700,A19700,N04800,A04800,N07100,A07100,N07220,A07220,N07180,A07180,N07260,A07260,N59660,A59660,N59720,A59720,N11070,A11070,N09600,A09600,N06500,A06500,N10300,A10300,N11901,A11901,N11902,A11902
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,0,84002.0,36977.0,44171.0,165705.0,46527.0,3650140.0,69296.0,2746309.0,31125.0,53339.0,11127.0,34021.0,9595.0,22521.0,12627.0,180797.0,2047.0,9536.0,61510.0,7304.0,99535.0,17400.0,295046.0,8262.0,52054.0,10525.0,108492.0,368.0,7478.0,16162.0,333723.0,1337.0,7777.0,13341.0,26690.0,14554.0,28483.0,15956.0,63899.0,12650.0,111968.0,12547.0,76562.0,60782.0,2345853.0,25858.0,27511.0,12909.0,15285.0,2611.0,1193.0,4709.0,3834.0,18834.0,37461.0,16340.0,32747.0,11847.0,14290.0,752.0,2634.0,53647.0,381370.0,59198.0,412362.0,11301.0,38833.0,69846.0,186949.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,1,1249.0,433.0,807.0,1779.0,235.0,-43214.0,260.0,5870.0,488.0,788.0,281.0,695.0,254.0,482.0,459.0,-5916.0,104.0,445.0,1267.0,59.0,835.0,131.0,1401.0,24.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,112.0,79.0,79.0,28.0,44.0,0.0,0.0,0.0,0.0,145.0,308.0,51.0,84.0,489.0,1281.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,2,38686.0,7868.0,19156.0,60123.0,16080.0,480796.0,30268.0,354154.0,8305.0,9017.0,2563.0,3288.0,2111.0,1694.0,5192.0,33337.0,560.0,2136.0,-322.0,2252.0,13512.0,5678.0,48184.0,4212.0,26289.0,1459.0,2449.0,0.0,0.0,1885.0,27657.0,105.0,171.0,1510.0,1567.0,1446.0,1950.0,1814.0,3811.0,1106.0,7680.0,1123.0,2760.0,17362.0,100380.0,4981.0,1650.0,1462.0,488.0,191.0,59.0,386.0,168.0,14408.0,30064.0,12789.0,26645.0,8072.0,9058.0,20.0,55.0,14119.0,9076.0,18442.0,14932.0,3214.0,1766.0,33453.0,67378.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,3,20601.0,9607.0,10882.0,42802.0,11964.0,740196.0,17909.0,584484.0,7350.0,8572.0,2168.0,3649.0,1834.0,2154.0,2642.0,22327.0,463.0,1774.0,1003.0,1852.0,16949.0,4509.0,70223.0,2239.0,14526.0,4061.0,22528.0,47.0,306.0,3515.0,51891.0,199.0,336.0,2845.0,3833.0,2984.0,3858.0,3447.0,8235.0,2605.0,17373.0,2365.0,7638.0,20003.0,381501.0,8934.0,7773.0,4790.0,4532.0,664.0,289.0,1356.0,1034.0,4311.0,7285.0,3472.0,6023.0,3368.0,4694.0,0.0,0.0,16545.0,38709.0,17489.0,43777.0,2421.0,3352.0,18100.0,48953.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,4,11200.0,8329.0,6125.0,27298.0,7639.0,687328.0,9905.0,534725.0,5913.0,8105.0,1892.0,4300.0,1624.0,2543.0,1707.0,17839.0,358.0,1631.0,2892.0,1364.0,18130.0,3207.0,63094.0,1113.0,7141.0,2462.0,33392.0,0.0,0.0,3438.0,58851.0,261.0,643.0,2842.0,4910.0,3121.0,4481.0,3399.0,10187.0,2778.0,21604.0,2614.0,10635.0,11165.0,447160.0,5541.0,8150.0,3496.0,5292.0,728.0,328.0,1241.0,1030.0,0.0,0.0,0.0,0.0,355.0,464.0,23.0,33.0,10787.0,53042.0,10904.0,57198.0,2116.0,4409.0,9068.0,26515.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,5,5765.0,4960.0,3104.0,15385.0,4614.0,496555.0,5155.0,383686.0,3834.0,5671.0,1397.0,3316.0,1203.0,2109.0,1013.0,16422.0,255.0,1106.0,3042.0,783.0,14535.0,1852.0,45647.0,401.0,2279.0,1271.0,23120.0,69.0,851.0,2733.0,52169.0,212.0,734.0,2329.0,4910.0,2585.0,4222.0,2716.0,10049.0,2335.0,20159.0,2301.0,11309.0,5756.0,354335.0,3083.0,5206.0,1971.0,3323.0,517.0,261.0,814.0,697.0,0.0,0.0,0.0,0.0,24.0,30.0,0.0,0.0,5713.0,45855.0,5729.0,49172.0,1197.0,3624.0,4556.0,16077.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,6,5058.0,4492.0,2950.0,14011.0,4428.0,661224.0,4555.0,494715.0,3919.0,9429.0,1944.0,6727.0,1743.0,4413.0,1113.0,36886.0,239.0,1553.0,10841.0,786.0,22208.0,1685.0,53040.0,245.0,1360.0,1026.0,21443.0,94.0,1361.0,3322.0,81609.0,365.0,2214.0,2777.0,7330.0,3193.0,7641.0,3313.0,16985.0,2844.0,29196.0,2961.0,20920.0,5054.0,513730.0,2667.0,3639.0,1190.0,1650.0,423.0,210.0,776.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,184.0,5042.0,88054.0,5047.0,94058.0,1642.0,8792.0,3403.0,15774.0
27740,"Johnson City, TN Metro Area",Metropolitan Statistical Area,7,1443.0,1288.0,1147.0,4307.0,1567.0,627255.0,1244.0,388675.0,1316.0,11757.0,882.0,12046.0,826.0,9126.0,501.0,59902.0,68.0,891.0,42787.0,208.0,13366.0,338.0,13457.0,28.0,305.0,246.0,5560.0,158.0,4960.0,1269.0,61546.0,195.0,3679.0,1038.0,4140.0,1225.0,6331.0,1267.0,14632.0,982.0,15956.0,1183.0,23300.0,1442.0,548747.0,652.0,1093.0,0.0,0.0,88.0,46.0,136.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,625.0,2362.0,1441.0,146634.0,1442.0,152917.0,660.0,16806.0,777.0,10971.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,0,65379.0,27887.0,34863.0,122725.0,33656.0,2815820.0,52238.0,2052204.0,30335.0,46336.0,14208.0,33055.0,12617.0,21286.0,7011.0,92816.0,416.0,7506.0,56400.0,7129.0,70049.0,17609.0,260769.0,10876.0,79293.0,8354.0,79634.0,253.0,4435.0,9840.0,192354.0,8447.0,39674.0,1090.0,2041.0,8956.0,24830.0,9787.0,67838.0,7471.0,49082.0,7641.0,27929.0,48683.0,1848340.0,21038.0,25009.0,9878.0,13332.0,1826.0,759.0,4769.0,3129.0,10359.0,19598.0,9027.0,17814.0,6050.0,7150.0,623.0,3057.0,43894.0,280682.0,46281.0,296504.0,7548.0,20042.0,54292.0,141261.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,1,651.0,170.0,432.0,788.0,108.0,-37299.0,160.0,2644.0,277.0,520.0,214.0,232.0,192.0,135.0,186.0,-1398.0,35.0,292.0,668.0,41.0,354.0,83.0,521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,36.0,40.0,24.0,21.0,33.0,0.0,0.0,0.0,0.0,70.0,120.0,34.0,50.0,233.0,497.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,2,28966.0,5281.0,13833.0,38306.0,8306.0,343372.0,20364.0,219144.0,10128.0,10772.0,4387.0,4933.0,3811.0,2439.0,2254.0,12474.0,101.0,2063.0,-875.0,2816.0,11951.0,7493.0,60891.0,4365.0,25466.0,1352.0,1827.0,24.0,150.0,857.0,13271.0,394.0,379.0,357.0,1261.0,620.0,1308.0,828.0,2990.0,385.0,1873.0,512.0,989.0,13205.0,79891.0,3411.0,1119.0,802.0,281.0,183.0,49.0,370.0,130.0,7549.0,14964.0,6734.0,13908.0,3686.0,3903.0,20.0,30.0,11082.0,7445.0,12771.0,9640.0,2010.0,838.0,23881.0,39732.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,3,15998.0,6542.0,8476.0,30763.0,8108.0,578596.0,13744.0,434084.0,6952.0,7940.0,3057.0,4347.0,2716.0,2367.0,1553.0,11139.0,91.0,1421.0,627.0,1781.0,13916.0,4257.0,62796.0,3389.0,27723.0,3347.0,18168.0,0.0,0.0,1802.0,24038.0,1403.0,2342.0,317.0,279.0,1537.0,2930.0,1791.0,5746.0,1257.0,6121.0,1167.0,2661.0,15736.0,320320.0,6583.0,5633.0,3044.0,3045.0,373.0,146.0,1249.0,696.0,2758.0,4598.0,2253.0,3882.0,2018.0,2819.0,0.0,0.0,13467.0,33988.0,14014.0,36455.0,1706.0,1774.0,14236.0,35682.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,4,9716.0,6884.0,5768.0,23823.0,7183.0,597382.0,8761.0,467642.0,5581.0,6827.0,2517.0,4324.0,2236.0,2548.0,1208.0,10378.0,76.0,1276.0,826.0,1068.0,11914.0,2800.0,54666.0,1892.0,15524.0,1885.0,25254.0,27.0,198.0,2145.0,32241.0,1901.0,4839.0,198.0,173.0,1956.0,4146.0,2135.0,9356.0,1677.0,9753.0,1557.0,3996.0,9702.0,399531.0,5060.0,7777.0,2949.0,4795.0,495.0,205.0,1391.0,907.0,0.0,0.0,0.0,0.0,305.0,361.0,0.0,0.0,9345.0,47714.0,9423.0,50072.0,1471.0,2348.0,8233.0,24718.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,5,5221.0,4622.0,3087.0,14673.0,4807.0,448076.0,4794.0,355286.0,3541.0,4799.0,1678.0,2712.0,1494.0,1680.0,760.0,9390.0,41.0,888.0,2379.0,709.0,10888.0,1574.0,36813.0,801.0,6652.0,969.0,17095.0,27.0,283.0,1796.0,31316.0,1659.0,5875.0,105.0,130.0,1720.0,4261.0,1795.0,10480.0,1549.0,10501.0,1451.0,4079.0,5213.0,324846.0,3117.0,5559.0,1902.0,3397.0,383.0,181.0,934.0,668.0,0.0,0.0,0.0,0.0,20.0,34.0,0.0,0.0,5184.0,41069.0,5186.0,43235.0,922.0,2189.0,4293.0,15729.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,6,4037.0,3682.0,2612.0,12045.0,4314.0,513578.0,3719.0,394382.0,3125.0,6910.0,1782.0,5554.0,1630.0,3888.0,764.0,20943.0,72.0,1081.0,5165.0,580.0,13902.0,1199.0,37740.0,404.0,3667.0,645.0,13471.0,94.0,1509.0,2509.0,50748.0,2387.0,13082.0,90.0,156.0,2419.0,7762.0,2507.0,21380.0,2114.0,15316.0,2275.0,7762.0,4037.0,401510.0,2467.0,4012.0,1181.0,1814.0,351.0,160.0,705.0,582.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,181.0,4027.0,66473.0,4028.0,70146.0,1072.0,4780.0,2963.0,13564.0
27780,"Johnstown, PA Metro Area",Metropolitan Statistical Area,7,790.0,706.0,655.0,2327.0,830.0,372115.0,696.0,179022.0,731.0,8568.0,573.0,10953.0,538.0,8229.0,286.0,29890.0,0.0,485.0,47610.0,134.0,7124.0,203.0,7342.0,25.0,261.0,156.0,3819.0,81.0,2295.0,731.0,40740.0,703.0,13157.0,23.0,42.0,704.0,4423.0,731.0,17886.0,489.0,5518.0,679.0,8442.0,790.0,322242.0,400.0,909.0,0.0,0.0,41.0,18.0,120.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,487.0,2846.0,789.0,83993.0,789.0,86836.0,333.0,8063.0,453.0,11339.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,0,49624.0,20194.0,33019.0,102882.0,33202.0,2159321.0,42179.0,1547644.0,16335.0,29150.0,5625.0,22237.0,5033.0,18630.0,8828.0,90252.0,1022.0,4555.0,58202.0,3247.0,40872.0,8127.0,125691.0,5545.0,30289.0,5476.0,58095.0,150.0,2428.0,11041.0,237658.0,9281.0,57770.0,1510.0,2295.0,9315.0,12059.0,11005.0,75167.0,8517.0,66762.0,9111.0,48237.0,35132.0,1334995.0,15562.0,17343.0,8934.0,10338.0,2330.0,1208.0,1686.0,1191.0,13574.0,31803.0,12161.0,28177.0,9570.0,11861.0,755.0,4509.0,29992.0,213382.0,34051.0,233484.0,7963.0,40194.0,40329.0,119026.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,1,655.0,267.0,518.0,1054.0,200.0,-9188.0,186.0,5019.0,321.0,557.0,137.0,175.0,127.0,139.0,244.0,-12240.0,105.0,211.0,1261.0,32.0,501.0,52.0,410.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,83.0,45.0,58.0,22.0,31.0,0.0,0.0,0.0,0.0,138.0,355.0,67.0,166.0,261.0,884.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,2,23392.0,4037.0,15060.0,39225.0,12871.0,291601.0,19290.0,225675.0,3758.0,4263.0,1235.0,1376.0,1088.0,853.0,3688.0,24423.0,219.0,884.0,282.0,871.0,4689.0,2472.0,17723.0,2706.0,14009.0,646.0,1056.0,0.0,0.0,1005.0,13614.0,341.0,610.0,564.0,638.0,660.0,588.0,979.0,2008.0,515.0,3059.0,693.0,1859.0,9960.0,56889.0,3141.0,1089.0,1054.0,352.0,161.0,53.0,128.0,47.0,10376.0,26292.0,9578.0,23579.0,6688.0,7570.0,0.0,0.0,7667.0,4986.0,10824.0,9166.0,1979.0,1256.0,20466.0,50180.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,3,12293.0,5079.0,8037.0,26871.0,8673.0,436100.0,10895.0,352024.0,3829.0,4694.0,1029.0,1507.0,899.0,938.0,1868.0,16860.0,194.0,785.0,1224.0,808.0,7206.0,2252.0,29080.0,1660.0,9100.0,2122.0,11604.0,0.0,0.0,2301.0,31927.0,1735.0,3322.0,514.0,591.0,1749.0,1396.0,2296.0,5768.0,1653.0,9309.0,1677.0,5088.0,11914.0,219823.0,5689.0,5132.0,3531.0,3279.0,626.0,311.0,471.0,278.0,3128.0,5428.0,2538.0,4540.0,2606.0,3964.0,0.0,0.0,9344.0,21596.0,10015.0,24764.0,1758.0,2746.0,10500.0,30014.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,4,6053.0,4424.0,4139.0,15488.0,4901.0,372138.0,5422.0,292642.0,3067.0,3541.0,892.0,1656.0,787.0,1156.0,1218.0,11297.0,161.0,724.0,2868.0,590.0,6525.0,1450.0,25377.0,748.0,4510.0,1194.0,16353.0,51.0,468.0,2343.0,38927.0,2053.0,6218.0,246.0,402.0,1993.0,1839.0,2340.0,9009.0,1874.0,12144.0,1924.0,7381.0,6034.0,237042.0,3135.0,5014.0,2269.0,3533.0,616.0,321.0,456.0,324.0,0.0,0.0,0.0,0.0,254.0,296.0,26.0,54.0,5787.0,27166.0,5866.0,30110.0,1484.0,3599.0,4557.0,12873.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,5,3329.0,2861.0,2270.0,9095.0,2870.0,286989.0,2960.0,216585.0,2149.0,3460.0,741.0,1771.0,664.0,1285.0,718.0,9874.0,132.0,571.0,3897.0,407.0,6175.0,921.0,21249.0,272.0,1634.0,732.0,12963.0,0.0,0.0,1996.0,37240.0,1869.0,8625.0,108.0,298.0,1799.0,2019.0,1994.0,11557.0,1697.0,12806.0,1701.0,6976.0,3326.0,201907.0,1752.0,3109.0,1265.0,2075.0,465.0,257.0,292.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304.0,25755.0,3314.0,28197.0,965.0,3759.0,2360.0,8297.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,6,2977.0,2682.0,2155.0,8424.0,2736.0,388221.0,2620.0,273312.0,2349.0,5753.0,1039.0,3808.0,950.0,3086.0,778.0,17379.0,154.0,818.0,7402.0,424.0,9761.0,820.0,24881.0,159.0,1036.0,611.0,12193.0,44.0,554.0,2495.0,60792.0,2411.0,17601.0,78.0,366.0,2289.0,3528.0,2495.0,22090.0,2112.0,18804.0,2261.0,13410.0,2974.0,291114.0,1493.0,2094.0,815.0,1099.0,397.0,230.0,270.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,215.0,2968.0,48614.0,2971.0,52486.0,1216.0,9005.0,1758.0,8424.0
27860,"Jonesboro, AR Metro Area",Metropolitan Statistical Area,7,925.0,844.0,840.0,2725.0,951.0,393460.0,806.0,182387.0,862.0,6882.0,552.0,11944.0,518.0,11173.0,314.0,22659.0,57.0,562.0,41268.0,115.0,6015.0,160.0,6971.0,0.0,0.0,171.0,3926.0,55.0,1406.0,901.0,55158.0,872.0,21394.0,0.0,0.0,825.0,2689.0,901.0,24735.0,666.0,10640.0,855.0,13523.0,924.0,328220.0,352.0,905.0,0.0,0.0,65.0,36.0,69.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,654.0,4240.0,922.0,85265.0,923.0,88406.0,494.0,19663.0,427.0,8354.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,0,73491.0,32358.0,42384.0,156926.0,50105.0,3104261.0,62241.0,2277549.0,21191.0,45107.0,12345.0,58657.0,11228.0,48993.0,11253.0,102143.0,2967.0,8889.0,103863.0,5837.0,69178.0,13505.0,203955.0,6938.0,38917.0,7772.0,73304.0,196.0,3117.0,14975.0,341096.0,12480.0,70076.0,2104.0,2918.0,13306.0,19293.0,14914.0,97585.0,11569.0,85503.0,11135.0,66596.0,52273.0,1898115.0,24568.0,26312.0,13934.0,16537.0,2673.0,1230.0,2977.0,2233.0,18521.0,40591.0,16431.0,36317.0,14003.0,18967.0,771.0,4484.0,43843.0,297317.0,48902.0,318792.0,10343.0,33623.0,60216.0,178218.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,1,1153.0,493.0,893.0,1930.0,339.0,-50055.0,274.0,5685.0,483.0,1233.0,310.0,682.0,290.0,466.0,506.0,-5790.0,233.0,412.0,675.0,99.0,1654.0,171.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,169.0,92.0,131.0,56.0,85.0,0.0,0.0,0.0,0.0,173.0,242.0,91.0,86.0,461.0,1294.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,2,34247.0,6991.0,18116.0,58364.0,17560.0,437144.0,27591.0,341173.0,6108.0,7684.0,3263.0,5769.0,2907.0,3688.0,4407.0,25234.0,776.0,2232.0,96.0,1946.0,9992.0,4627.0,32926.0,3246.0,19438.0,1078.0,1769.0,0.0,0.0,1709.0,25233.0,645.0,584.0,902.0,1283.0,1252.0,1376.0,1669.0,3675.0,912.0,5509.0,1014.0,2582.0,14984.0,87102.0,4772.0,1554.0,1773.0,606.0,245.0,74.0,192.0,82.0,13229.0,31036.0,12047.0,28235.0,8810.0,10888.0,0.0,0.0,11628.0,7694.0,15173.0,12336.0,2740.0,1445.0,29320.0,65671.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,3,19323.0,9184.0,11160.0,45033.0,15262.0,691684.0,17371.0,575363.0,5056.0,7326.0,2713.0,5528.0,2454.0,4005.0,2738.0,19372.0,734.0,1820.0,2474.0,1483.0,12920.0,3552.0,46588.0,2106.0,11310.0,3092.0,16256.0,0.0,0.0,3422.0,49154.0,2630.0,3832.0,676.0,758.0,2836.0,2970.0,3410.0,8357.0,2516.0,15140.0,2157.0,7031.0,18564.0,337998.0,9603.0,8317.0,5911.0,5526.0,829.0,384.0,901.0,577.0,5153.0,9386.0,4292.0,7951.0,4591.0,7317.0,0.0,0.0,14096.0,32127.0,15263.0,36956.0,2355.0,2972.0,16873.0,49439.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,4,9692.0,7555.0,6087.0,25726.0,8341.0,593258.0,8796.0,475223.0,3925.0,6453.0,2275.0,5822.0,2036.0,4419.0,1686.0,13482.0,544.0,1541.0,3740.0,1005.0,11111.0,2480.0,44638.0,1021.0,5214.0,1856.0,23726.0,76.0,561.0,3412.0,57451.0,3069.0,7149.0,287.0,400.0,3100.0,3585.0,3408.0,12182.0,2791.0,18223.0,2492.0,9492.0,9668.0,374419.0,5265.0,8360.0,3640.0,6061.0,801.0,383.0,853.0,662.0,0.0,0.0,0.0,0.0,525.0,651.0,26.0,31.0,9116.0,41571.0,9264.0,44913.0,2126.0,4182.0,7543.0,21401.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,5,4427.0,3954.0,2855.0,12445.0,4018.0,380661.0,4034.0,297172.0,2329.0,4145.0,1404.0,4349.0,1295.0,3456.0,837.0,8278.0,324.0,982.0,3809.0,564.0,8981.0,1343.0,31567.0,347.0,1744.0,867.0,14732.0,0.0,0.0,2522.0,47960.0,2383.0,8097.0,115.0,174.0,2385.0,3188.0,2520.0,12403.0,2189.0,15553.0,2021.0,9069.0,4422.0,265910.0,2453.0,4364.0,1650.0,2935.0,427.0,215.0,470.0,378.0,0.0,0.0,0.0,0.0,21.0,26.0,0.0,0.0,4380.0,32833.0,4397.0,34989.0,1147.0,3040.0,3274.0,10904.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,6,3601.0,3278.0,2403.0,10338.0,3448.0,468641.0,3252.0,335430.0,2392.0,6458.0,1665.0,8870.0,1559.0,7470.0,776.0,15794.0,259.0,1227.0,9930.0,568.0,15024.0,1092.0,36061.0,218.0,1211.0,685.0,12601.0,54.0,825.0,2892.0,72899.0,2772.0,16065.0,124.0,303.0,2777.0,4883.0,2889.0,22537.0,2444.0,21146.0,2507.0,14357.0,3589.0,349799.0,1986.0,2846.0,960.0,1409.0,318.0,147.0,453.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,269.0,3581.0,57335.0,3588.0,60779.0,1387.0,7783.0,2199.0,10336.0
27900,"Joplin, MO Metro Area",Metropolitan Statistical Area,7,1048.0,903.0,870.0,3090.0,1137.0,582928.0,923.0,247503.0,898.0,11808.0,715.0,27637.0,687.0,25489.0,303.0,25773.0,97.0,675.0,83139.0,172.0,9496.0,240.0,10680.0,0.0,0.0,194.0,4220.0,66.0,1731.0,1018.0,88399.0,981.0,34349.0,0.0,0.0,956.0,3291.0,1018.0,38431.0,717.0,9932.0,944.0,24065.0,1046.0,482887.0,489.0,871.0,0.0,0.0,53.0,27.0,108.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,4184.0,1042.0,125757.0,1044.0,128577.0,497.0,14115.0,546.0,19173.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,0,17566.0,7590.0,8240.0,37971.0,12859.0,599117.0,15930.0,486941.0,4562.0,5679.0,1829.0,3626.0,1609.0,2617.0,1302.0,10971.0,205.0,1272.0,6672.0,802.0,5824.0,3019.0,54872.0,1354.0,9699.0,1266.0,11967.0,34.0,371.0,3054.0,56861.0,2010.0,7680.0,913.0,1559.0,2710.0,7690.0,3033.0,18212.0,2448.0,18733.0,2143.0,9116.0,12331.0,326165.0,5912.0,6141.0,3423.0,3779.0,933.0,485.0,542.0,429.0,5317.0,12831.0,4974.0,12362.0,4346.0,6476.0,74.0,346.0,9992.0,41487.0,10631.0,44390.0,1946.0,4673.0,15268.0,48646.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,1,212.0,66.0,101.0,346.0,81.0,-3855.0,44.0,1079.0,57.0,127.0,26.0,74.0,23.0,62.0,34.0,-678.0,0.0,38.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,44.0,29.0,44.0,35.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,760.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,2,8650.0,2110.0,3848.0,15545.0,5009.0,112514.0,7808.0,100249.0,1291.0,875.0,426.0,435.0,366.0,253.0,423.0,1784.0,48.0,292.0,-63.0,209.0,942.0,733.0,6957.0,607.0,4175.0,140.0,215.0,0.0,0.0,375.0,5473.0,102.0,88.0,219.0,239.0,275.0,696.0,364.0,1140.0,239.0,1750.0,215.0,491.0,3861.0,23910.0,1250.0,372.0,375.0,128.0,104.0,30.0,27.0,12.0,3551.0,9378.0,3378.0,9120.0,2606.0,3763.0,0.0,0.0,3104.0,2203.0,3517.0,2636.0,406.0,226.0,7960.0,22171.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,3,5094.0,2452.0,2405.0,12254.0,4559.0,179110.0,4750.0,157238.0,1279.0,1808.0,457.0,630.0,396.0,407.0,308.0,1749.0,51.0,304.0,263.0,250.0,1354.0,812.0,11973.0,441.0,3264.0,496.0,2632.0,0.0,0.0,793.0,11373.0,443.0,694.0,317.0,441.0,672.0,1592.0,790.0,2923.0,603.0,4079.0,488.0,1535.0,4864.0,85238.0,2684.0,2444.0,1790.0,1595.0,415.0,214.0,153.0,106.0,1736.0,3409.0,1567.0,3198.0,1565.0,2477.0,0.0,0.0,3435.0,7874.0,3622.0,8412.0,548.0,624.0,4541.0,16468.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,4,1882.0,1401.0,929.0,5068.0,1761.0,115062.0,1729.0,92541.0,828.0,756.0,373.0,465.0,326.0,297.0,224.0,1695.0,34.0,237.0,594.0,140.0,978.0,641.0,13148.0,194.0,1380.0,304.0,3773.0,0.0,0.0,723.0,12193.0,480.0,1182.0,211.0,391.0,651.0,1792.0,717.0,3628.0,611.0,4603.0,495.0,1993.0,1881.0,72246.0,1062.0,1794.0,763.0,1241.0,224.0,130.0,143.0,97.0,0.0,0.0,0.0,0.0,140.0,177.0,0.0,0.0,1740.0,8035.0,1772.0,8530.0,405.0,786.0,1474.0,4636.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,5,962.0,870.0,494.0,2739.0,898.0,82778.0,903.0,63906.0,549.0,615.0,254.0,652.0,231.0,464.0,151.0,1636.0,39.0,184.0,770.0,105.0,899.0,448.0,10581.0,89.0,637.0,176.0,2606.0,0.0,0.0,553.0,11018.0,435.0,1602.0,112.0,285.0,521.0,1465.0,552.0,3639.0,488.0,3891.0,419.0,1805.0,959.0,57205.0,533.0,973.0,356.0,621.0,118.0,68.0,103.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,948.0,7074.0,955.0,7507.0,265.0,619.0,696.0,2181.0
27920,"Junction City, KS Micro Area",Micropolitan Statistical Area,6,691.0,626.0,401.0,1828.0,500.0,87906.0,638.0,62435.0,487.0,830.0,240.0,712.0,219.0,548.0,137.0,3108.0,33.0,170.0,1034.0,98.0,1651.0,358.0,11258.0,23.0,243.0,127.0,2223.0,34.0,371.0,540.0,12862.0,486.0,2874.0,54.0,203.0,522.0,1680.0,540.0,5079.0,459.0,3889.0,462.0,2256.0,691.0,66643.0,350.0,511.0,139.0,194.0,72.0,43.0,116.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,48.0,691.0,11128.0,691.0,11762.0,286.0,1343.0,405.0,1770.0
